time,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8
12:26:11.366,-0.19,0.03,0.04,-0.01,-0.04,0.13,0.07,-0.01
12:26:11.409,0.17,0.08,0.02,-0.02,-0.04,-0.11,-0.04,0.02
12:26:11.422,0.07,-0.04,-0.02,0,0.01,0.04,0.03,0
12:26:11.432,0.04,-0.15,0,-0.01,-0.03,-0.1,0.05,-0.01
12:26:11.443,-0.02,-0.15,-0.05,-0.02,0,-0.08,-0.2,0
12:26:11.452,-0.01,-0.07,-0.06,0,0,-0.12,-0.22,-0.05
12:26:11.461,0.03,-0.09,-0.01,0,0,-0.01,0.04,0.07
12:26:11.473,0.03,-0.09,-0.01,0,0,-0.01,0.04,0.07
12:26:11.521,0.1,-0.04,-0.04,0,0,0,0.07,-0.04
12:26:11.536,0.1,0,-0.05,-0.01,-0.02,-0.05,0.17,0
12:26:11.547,0.1,0,-0.05,-0.01,-0.02,-0.05,0.17,0
12:26:11.557,-0.18,0,0.01,0,0.01,0.17,-0.05,-0.02
12:26:11.567,-0.18,0,0.01,0,0.01,0.17,-0.05,-0.02
12:26:11.579,0.12,0.16,-0.04,0,0,-0.04,-0.02,0
12:26:11.589,0.28,-0.11,0.04,-0.02,-0.03,0.26,0.04,0.02
12:26:11.640,-0.39,0.07,0,0,0,0.13,-0.05,-0.05
12:26:11.650,-0.39,0.07,0,0,0,0.13,-0.05,-0.05
12:26:11.661,0.13,-0.11,-0.26,0,0,0.1,0.05,0.07
12:26:11.670,0.02,-0.08,-0.01,-0.01,-0.01,-0.35,-0.26,-0.03
12:26:11.680,0,0.05,0.09,-0.01,-0.03,-0.42,-0.07,-0.05
12:26:11.690,0,0.05,0.09,-0.01,-0.03,-0.42,-0.07,-0.05
12:26:11.701,0.02,-0.01,-0.05,0,0,0.01,-0.12,-0.02
12:26:11.744,-0.01,-0.05,0.03,0,0.02,-0.01,0.14,0
12:26:11.761,0.05,0.24,0.03,0.01,0,-0.04,-0.08,-0.03
12:26:11.775,-0.03,0.06,0,-0.01,0.01,-0.05,0.05,0
12:26:11.786,-0.03,-0.06,0.05,0,-0.01,0.24,0.1,0
12:26:11.796,0.38,0.05,0.05,0,-0.02,0.13,0.02,0.03
12:26:11.805,0.08,0.01,0.02,0,0.02,-0.08,0.06,-0.01
12:26:11.859,0.16,-0.13,-0.06,-0.01,-0.03,0.01,-0.03,0.04
12:26:11.871,-0.15,-0.01,-0.01,0.01,0,0.23,0.03,0.01
12:26:11.884,0.22,0.18,0.02,0,0,0.26,-0.11,0
12:26:11.897,-0.12,-0.13,0.01,0,0.01,-0.18,0,-0.01
12:26:11.914,-0.27,-0.05,-0.02,-0.02,-0.01,-0.24,-0.04,-0.03
12:26:11.958,0.08,-0.01,-0.02,0,0,-0.13,0.01,0
12:26:11.968,-0.03,-0.07,0.02,0.01,0,0.12,0.05,0
12:26:11.980,0.06,0.09,0.03,-0.01,0,-0.13,-0.12,0
12:26:11.993,0.03,-0.01,0.04,-0.01,-0.02,0.04,0.21,0
12:26:12.004,0.02,-0.15,0,-0.02,-0.01,0.19,0.02,0
12:26:12.016,0.11,0,-0.12,-0.01,0.02,-0.09,-0.01,0.01
12:26:12.026,-0.13,-0.03,0,-0.01,0,-0.14,-0.09,0
12:26:12.068,-0.09,0.06,0.09,0,0,-0.14,0.05,-0.01
12:26:12.079,0.36,0.06,-0.02,0,-0.01,-0.16,-0.08,0.04
12:26:12.092,0.36,0.06,-0.02,0,-0.01,-0.16,-0.08,0.04
12:26:12.107,-0.07,-0.29,0,-0.03,0,0.08,0.09,0
12:26:12.118,-0.12,0,0,-0.02,0,0.16,0.04,-0.06
12:26:12.131,0.09,-0.01,0.03,0.02,0.01,0,0.26,0
12:26:12.178,0.11,0.02,-0.06,0,-0.02,-0.19,-0.04,0.04
12:26:12.189,0.09,-0.02,-0.03,0,0,-0.02,-0.01,0.01
12:26:12.199,-0.22,0.36,0.14,-0.01,-0.03,-0.08,-0.46,-0.13
12:26:12.210,-0.22,0.36,0.14,-0.01,-0.03,-0.08,-0.46,-0.13
12:26:12.222,0.11,-0.1,0.01,0,0.01,0.17,0.01,-0.01
12:26:12.235,-0.13,-0.06,-0.06,-0.01,-0.01,-0.01,-0.1,-0.02
12:26:12.245,0.03,-0.02,-0.02,-0.01,-0.05,-0.27,-0.26,-0.02
12:26:12.291,-0.11,-0.04,0.06,0,0,0.06,0.1,0
12:26:12.304,0.17,-0.01,-0.1,-0.01,-0.01,-0.03,-0.08,0
12:26:12.316,0.05,-0.21,-0.01,0,0,0.33,-0.03,0.03
12:26:12.326,0.05,-0.21,-0.01,0,0,0.33,-0.03,0.03
12:26:12.337,0.23,0,-0.01,-0.02,-0.02,0.29,-0.06,-0.02
12:26:12.346,-0.07,-0.05,-0.33,0.01,0.03,-0.11,0.05,-0.04
12:26:12.355,-0.02,0.03,0,0,0.01,0,-0.03,0
12:26:12.399,0.01,-0.13,0.02,-0.03,-0.01,0.1,-0.06,0
12:26:12.408,0.01,-0.13,0.02,-0.03,-0.01,0.1,-0.06,0
12:26:12.419,-0.19,-0.04,0,0,0,-0.11,0.31,0.04
12:26:12.429,-0.19,-0.04,0,0,0,-0.11,0.31,0.04
12:26:12.439,0.14,0.16,0.07,0,0,-0.06,-0.1,0.01
12:26:12.449,0.14,0.16,0.07,0,0,-0.06,-0.1,0.01
12:26:12.459,-0.07,-0.26,0,-0.01,0,0.17,0.12,0
12:26:12.505,0.15,0.02,-0.01,0,-0.02,-0.32,-0.02,-0.02
12:26:12.515,0.15,0.02,-0.01,0,-0.02,-0.32,-0.02,-0.02
12:26:12.525,0,-0.01,0.02,-0.01,0,-0.07,0.07,0
12:26:12.537,-0.14,0.12,-0.02,0,0,-0.2,-0.09,-0.03
12:26:12.548,-0.05,0.09,0.02,0,-0.02,-0.34,-0.05,0
12:26:12.558,-0.56,-0.04,0.15,-0.02,0,-0.05,-0.01,-0.01
12:26:12.567,-0.56,-0.04,0.15,-0.02,0,-0.05,-0.01,-0.01
12:26:12.611,0.04,0.09,-0.03,0,0,0.16,0.03,0.02
12:26:12.621,0.14,-0.06,-0.05,-0.01,-0.02,0.1,0,-0.01
12:26:12.633,0.14,-0.06,-0.05,-0.01,-0.02,0.1,0,-0.01
12:26:12.647,0.21,0.13,-0.03,0,0.01,0.32,0.05,0
12:26:12.658,0.08,-0.07,-0.04,-0.01,0.02,0.16,0.22,0
12:26:12.668,-0.26,-0.02,-0.03,-0.03,-0.04,-0.17,0,-0.04
12:26:12.678,0.17,0.01,-0.02,0,-0.03,-0.28,-0.02,0
12:26:12.721,0.08,0.02,0.11,0,0,-0.47,0.16,0.01
12:26:12.731,0.08,0.02,0.11,0,0,-0.47,0.16,0.01
12:26:12.745,-0.04,0.11,0.01,0.01,-0.01,0.04,0,0
12:26:12.756,-0.04,0.11,0.01,0.01,-0.01,0.04,0,0
12:26:12.769,-0.04,0.13,0.02,0,-0.03,-0.41,-0.16,-0.04
12:26:12.779,-0.07,0,-0.01,0,0.01,0.05,-0.05,-0.01
12:26:12.790,-0.08,0.04,0.04,0,-0.01,0.14,-0.04,0
12:26:12.836,-0.16,0.14,-0.06,0.01,0.01,0.32,-0.08,-0.01
12:26:12.850,-0.01,-0.08,0,0.01,0.03,-0.12,0,-0.04
12:26:12.862,0.03,0.1,0.08,0,0,0.2,0.06,0
12:26:12.874,0.03,0.1,0.08,0,0,0.2,0.06,0
12:26:12.885,0,-0.11,-0.06,-0.02,-0.01,0,0.07,0
12:26:12.895,0.11,-0.06,0,0,-0.01,-0.05,-0.02,0.05
12:26:12.940,-0.1,0.27,0.04,-0.01,0,-0.22,-0.21,-0.01
12:26:12.950,-0.1,0.27,0.04,-0.01,0,-0.22,-0.21,-0.01
12:26:12.962,-0.09,0.06,0.08,0,0.02,0.12,0.06,0
12:26:12.974,-0.11,-0.07,0,0,0,0.04,-0.02,-0.04
12:26:12.985,-0.21,-0.04,0.01,0.03,0,-0.27,0.09,0.03
12:26:12.995,-0.21,-0.04,0.01,0.03,0,-0.27,0.09,0.03
12:26:13.007,0.07,0.15,0.05,0.01,-0.02,0.11,-0.07,0.03
12:26:13.048,-0.24,-0.06,0.04,0,-0.01,-0.16,0.19,-0.05
12:26:13.057,-0.02,0.02,0.05,0,0,0.07,0.06,0
12:26:13.069,0.29,-0.16,-0.05,-0.02,-0.04,-0.04,-0.18,0.01
12:26:13.079,0.29,-0.16,-0.05,-0.02,-0.04,-0.04,-0.18,0.01
12:26:13.088,0.03,0.02,0.02,-0.02,-0.01,-0.19,-0.01,0.02
12:26:13.098,0,0.04,0.02,-0.01,0,-0.03,-0.37,0
12:26:13.108,-0.1,-0.25,-0.02,-0.01,0,0.06,-0.02,0
12:26:13.119,0.01,0.09,-0.01,-0.02,-0.03,0.08,-0.16,-0.05
12:26:13.160,0.15,0.05,0.04,-0.01,0,0.05,0.06,0
12:26:13.169,-0.02,0,0,-0.01,-0.04,-0.05,-0.35,-0.01
12:26:13.182,0.3,0.03,0,0,0.04,-0.02,0.17,0.02
12:26:13.192,0.3,0.03,0,0,0.04,-0.02,0.17,0.02
12:26:13.202,-0.3,0,0,0,0.01,0.1,0.11,-0.05
12:26:13.211,-0.3,0,0,0,0.01,0.1,0.11,-0.05
12:26:13.221,0,-0.08,0.06,-0.02,-0.01,0.2,0,-0.02
12:26:13.234,-0.06,-0.01,0.03,0.01,0,-0.56,-0.02,0.02
12:26:13.281,0.06,-0.05,-0.05,0,-0.02,-0.02,0.06,0.02
12:26:13.294,0.06,-0.05,-0.05,0,-0.02,-0.02,0.06,0.02
12:26:13.305,-0.06,0,-0.03,0,-0.02,-0.3,-0.02,-0.02
12:26:13.319,-0.06,0,-0.03,0,-0.02,-0.3,-0.02,-0.02
12:26:13.330,-0.15,0.1,-0.09,0,0.01,0.09,0.18,-0.02
12:26:13.339,-0.03,-0.05,-0.04,-0.03,-0.03,-0.38,-0.18,0
12:26:13.380,-0.03,-0.2,-0.04,0,0,-0.22,-0.03,0.02
12:26:13.390,-0.03,-0.2,-0.04,0,0,-0.22,-0.03,0.02
12:26:13.399,-0.12,0.04,0,0,0,-0.28,-0.23,0.02
12:26:13.412,-0.3,0.1,0.09,0,0,0.1,0,0
12:26:13.424,-0.17,-0.1,-0.02,0,0,0.44,-0.1,-0.01
12:26:13.434,-0.17,-0.1,-0.02,0,0,0.44,-0.1,-0.01
12:26:13.442,0.11,0.21,0.05,0,-0.03,-0.05,0,-0.01
12:26:13.451,-0.04,-0.14,-0.02,-0.02,-0.01,-0.2,-0.07,0
12:26:13.498,-0.46,-0.09,-0.07,-0.01,0,0.16,0.06,-0.05
12:26:13.508,-0.01,0,0.04,-0.01,-0.06,-0.13,0.12,0
12:26:13.518,-0.29,-0.09,0.03,-0.01,-0.02,0.23,0.05,-0.02
12:26:13.529,0.04,-0.11,0,0,0,-0.32,-0.02,0.01
12:26:13.541,0.04,-0.04,-0.04,-0.02,0,-0.02,-0.13,-0.02
12:26:13.551,0.04,-0.04,-0.04,-0.02,0,-0.02,-0.13,-0.02
12:26:13.560,0.16,0.03,0,0,0,0,-0.03,-0.01
12:26:13.602,-0.02,0.21,-0.01,-0.01,0.02,0.11,-0.06,-0.01
12:26:13.612,-0.02,0.21,-0.01,-0.01,0.02,0.11,-0.06,-0.01
12:26:13.622,0.13,-0.13,-0.05,0,-0.02,0.23,0.08,0
12:26:13.633,-0.07,0.21,-0.09,-0.02,-0.02,0.17,0.09,0
12:26:13.644,-0.12,-0.06,0,0,0,-0.09,-0.05,-0.01
12:26:13.654,-0.12,-0.06,0,0,0,-0.09,-0.05,-0.01
12:26:13.664,-0.1,0.02,-0.01,0,0.01,0.1,0.12,0.03
12:26:13.675,0.08,0.05,-0.3,-0.02,-0.04,-0.06,0.07,-0.01
12:26:13.722,-0.03,-0.03,0.06,0,-0.01,-0.05,0.07,0.02
12:26:13.733,-0.03,-0.03,0.06,0,-0.01,-0.05,0.07,0.02
12:26:13.745,-0.04,0.02,0,0,-0.01,0.02,-0.12,-0.03
12:26:13.755,-0.17,-0.04,0,0.01,0,-0.04,-0.21,-0.02
12:26:13.766,-0.06,0.02,0.01,0,0,0.01,0.04,0.01
12:26:13.776,-0.06,0.02,0.01,0,0,0.01,0.04,0.01
12:26:13.820,-0.02,-0.08,0,-0.01,0,-0.03,-0.02,0
12:26:13.832,0.15,0.02,0.01,0.02,0.04,0.21,0.16,0.07
12:26:13.845,0.34,0.09,0.04,0,0,0.06,0.06,-0.02
12:26:13.857,0.34,0.09,0.04,0,0,0.06,0.06,-0.02
12:26:13.867,-0.13,-0.05,-0.02,-0.01,0.01,-0.33,-0.11,-0.03
12:26:13.877,0.09,-0.05,-0.02,0,0,-0.3,0.12,0.01
12:26:13.886,-0.47,-0.06,-0.02,0,0.02,-0.1,-0.27,-0.08
12:26:13.934,-0.02,-0.11,0,0,-0.03,0.27,0.3,-0.01
12:26:13.945,0.12,0.03,-0.05,0,-0.02,-0.29,-0.1,0.01
12:26:13.955,0.12,0.03,-0.05,0,-0.02,-0.29,-0.1,0.01
12:26:13.967,0,-0.13,-0.24,-0.01,0.01,0.1,0.03,0
12:26:13.977,0,-0.13,-0.24,-0.01,0.01,0.1,0.03,0
12:26:13.986,-0.06,-0.07,0,-0.01,-0.01,-0.03,0.03,0
12:26:13.995,0.1,0.08,0.07,0.01,-0.02,-0.32,0.05,0.02
12:26:14.041,-0.15,-0.09,0,-0.01,-0.01,0.01,0.06,-0.02
12:26:14.052,-0.15,-0.09,0,-0.01,-0.01,0.01,0.06,-0.02
12:26:14.062,0.06,-0.03,0.04,0,-0.03,-0.03,0.01,0
12:26:14.072,0.14,0.01,0.04,-0.02,-0.02,0.2,0.03,0.01
12:26:14.083,0.04,-0.08,0,0,-0.02,0.2,-0.03,0.03
12:26:14.094,0.04,-0.08,0,0,-0.02,0.2,-0.03,0.03
12:26:14.103,-0.12,0.13,-0.01,0,0,-0.19,-0.39,0
12:26:14.152,0.09,0.18,0,0,-0.04,0.36,0.1,0
12:26:14.165,0.09,-0.11,0.05,0,-0.01,-0.16,-0.17,-0.03
12:26:14.179,0.09,-0.11,0.05,0,-0.01,-0.16,-0.17,-0.03
12:26:14.193,-0.18,-0.03,-0.02,0,0,0.11,-0.24,-0.05
12:26:14.204,-0.01,-0.01,0.01,-0.02,0,-0.14,0.2,0
12:26:14.216,0.06,0.08,0.01,-0.01,0,-0.15,-0.01,0.01
12:26:14.259,-0.23,-0.04,-0.05,0,-0.01,-0.07,-0.08,-0.05
12:26:14.271,0.02,0.19,0.03,0,-0.05,0.06,0,0
12:26:14.281,-0.07,0.09,0,0.01,0,0.09,0.03,0.02
12:26:14.291,0.01,-0.02,0.01,0.02,0.03,-0.04,0.11,0
12:26:14.304,-0.06,-0.04,-0.02,-0.02,0.01,0.08,-0.07,0
12:26:14.314,-0.06,-0.04,-0.02,-0.02,0.01,0.08,-0.07,0
12:26:14.326,-0.15,-0.05,-0.04,-0.01,0,0.24,0.34,-0.04
12:26:14.368,0.16,0,0.02,-0.02,0,-0.08,0.03,0.01
12:26:14.379,-0.05,0.09,0.02,-0.01,-0.01,-0.09,-0.07,-0.03
12:26:14.391,0,0.05,-0.02,-0.01,-0.02,-0.02,-0.1,-0.03
12:26:14.403,-0.01,-0.02,-0.01,0,-0.03,-0.26,0.17,0.01
12:26:14.415,-0.01,-0.02,-0.01,0,-0.03,-0.26,0.17,0.01
12:26:14.428,0.24,-0.07,0.12,0,-0.02,0.05,-0.11,0.01
12:26:14.437,0.04,0,-0.02,0,0.03,-0.07,0.23,0.01
12:26:14.480,0.2,0,-0.04,0,0,0.02,-0.01,-0.01
12:26:14.491,0,0.29,-0.19,-0.05,-0.03,-0.02,-0.17,-0.1
12:26:14.505,-0.11,-0.13,0,0,0,-0.02,-0.06,0
12:26:14.515,-0.11,-0.13,0,0,0,-0.02,-0.06,0
12:26:14.527,0.04,0,-0.02,-0.01,-0.02,-0.22,-0.1,-0.03
12:26:14.539,-0.11,-0.09,-0.02,-0.02,-0.02,0.47,-0.02,0
12:26:14.584,-0.01,-0.09,0.09,0.01,0.01,0.02,0,0
12:26:14.597,-0.01,-0.09,0.09,0.01,0.01,0.02,0,0
12:26:14.607,-0.01,-0.26,-0.07,-0.02,0,0.06,-0.02,0.03
12:26:14.621,0,-0.07,0.02,0.01,-0.02,0.11,-0.08,-0.02
12:26:14.635,-0.02,-0.04,0.03,0.01,0.02,-0.07,-0.22,-0.01
12:26:14.648,-0.09,-0.04,0.03,0,-0.01,-0.17,-0.05,-0.04
12:26:14.657,-0.1,0.19,0.02,-0.01,-0.02,-0.18,-0.33,-0.02
12:26:14.707,0.18,0.01,0,0,0.01,0,0.1,0.02
12:26:14.716,0.18,0.01,0,0,0.01,0,0.1,0.02
12:26:14.726,-0.04,-0.05,0.03,-0.03,-0.03,-0.03,-0.09,-0.08
12:26:14.738,-0.15,-0.09,0,0,0.02,0.14,0.04,-0.01
12:26:14.752,0.01,-0.16,0,-0.01,-0.01,-0.12,-0.09,0
12:26:14.763,0,0.24,0,0,0.02,0.01,0.23,0
12:26:14.808,-0.06,0,0.01,0,0.02,0.27,0.24,0.01
12:26:14.821,0.05,-0.09,-0.02,0.01,0,-0.11,-0.07,-0.02
12:26:14.833,-0.12,-0.1,-0.01,0.01,-0.02,0.01,-0.03,0.01
12:26:14.843,0.25,0.03,0.01,0,-0.01,-0.08,0.11,0
12:26:14.855,0.25,0.03,0.01,0,-0.01,-0.08,0.11,0
12:26:14.868,0.3,0.01,0.01,0,0,-0.11,-0.15,0.03
12:26:14.915,0.1,-0.05,0,0,0.01,0.04,-0.07,-0.02
12:26:14.927,-0.17,-0.22,-0.04,0.01,-0.01,-0.28,-0.1,0
12:26:14.943,-0.32,0,0,0,-0.03,-0.1,0.03,-0.04
12:26:14.954,-0.32,0,0,0,-0.03,-0.1,0.03,-0.04
12:26:14.964,-0.16,0.09,-0.05,0,0.01,0.03,-0.11,-0.01
12:26:14.973,-0.16,0.09,-0.05,0,0.01,0.03,-0.11,-0.01
12:26:14.984,0.05,0.01,0.01,-0.01,-0.01,0.06,0.05,-0.01
12:26:15.041,0.17,0.01,-0.03,-0.02,-0.05,0.16,0.01,0
12:26:15.052,0.22,0.01,-0.05,0,0,-0.09,0.12,0
12:26:15.063,0.22,0.01,-0.05,0,0,-0.09,0.12,0
12:26:15.073,-0.19,-0.22,0.01,-0.01,0,0.1,-0.15,-0.04
12:26:15.085,0.03,0.35,0.05,0.01,0,-0.17,-0.06,0.02
12:26:15.098,-0.24,-0.11,0.01,-0.01,0,0.15,0.16,0.06
12:26:15.152,0.11,0.01,-0.02,-0.02,-0.01,0.22,0.12,-0.04
12:26:15.165,0.04,0.02,-0.01,0,-0.02,0.19,-0.06,-0.01
12:26:15.178,0.04,0.02,-0.01,0,-0.02,0.19,-0.06,-0.01
12:26:15.189,0.04,-0.02,0,0,-0.01,-0.18,0.01,-0.01
12:26:15.198,0.04,-0.02,0,0,-0.01,-0.18,0.01,-0.01
12:26:15.241,-0.24,-0.09,-0.08,-0.02,-0.04,-0.16,-0.05,-0.09
12:26:15.252,0.11,-0.01,-0.04,-0.01,0,-0.19,0.26,0
12:26:15.267,-0.02,-0.02,0,-0.01,0,-0.16,0.02,0
12:26:15.283,-0.02,-0.02,0,-0.01,0,-0.16,0.02,0
12:26:15.296,0.29,0.08,-0.02,0,0.01,0.11,0,0.04
12:26:15.307,-0.15,0,0,0.01,-0.02,-0.18,0,0.01
12:26:15.348,0.11,-0.04,0.03,-0.01,0,0.21,-0.03,-0.01
12:26:15.358,0.04,0.03,0,0,-0.01,-0.12,-0.13,0
12:26:15.367,0.22,0,0.01,-0.01,-0.02,-0.3,-0.02,-0.02
12:26:15.380,0.22,0,0.01,-0.01,-0.02,-0.3,-0.02,-0.02
12:26:15.389,-0.06,-0.05,0,-0.01,-0.01,-0.18,-0.11,-0.01
12:26:15.399,-0.06,-0.05,0,-0.01,-0.01,-0.18,-0.11,-0.01
12:26:15.410,-0.06,0,-0.02,0.01,0,0.04,0.03,-0.01
12:26:15.421,0,0.14,-0.02,0,0.03,-0.11,0.15,0
12:26:15.468,-0.05,-0.1,0,0.01,0,0.07,0.23,0.05
12:26:15.479,0,-0.13,-0.19,-0.04,0,-0.01,-0.03,-0.01
12:26:15.496,-0.23,-0.01,0.02,0,0,-0.47,-0.15,0.03
12:26:15.507,-0.14,0.02,-0.02,-0.01,0,-0.2,0.18,0
12:26:15.517,-0.14,0.02,-0.02,-0.01,0,-0.2,0.18,0
12:26:15.530,-0.43,-0.04,0.01,0.02,0.06,0.02,0.01,0
12:26:15.575,0.06,-0.04,-0.01,0,0,0.03,0.04,0
12:26:15.586,0.09,0.01,-0.01,-0.01,0,-0.03,-0.07,-0.03
12:26:15.595,0.09,0.01,-0.01,-0.01,0,-0.03,-0.07,-0.03
12:26:15.605,0.09,0.03,0,0.02,0.03,0,0.09,0.07
12:26:15.622,0.04,0.01,0.01,0,0.01,-0.13,0,0.02
12:26:15.637,0.03,0.01,-0.02,0,0.03,0.04,0.09,0.04
12:26:15.678,0.12,0.03,0.01,0,0.01,-0.02,-0.04,-0.01
12:26:15.692,0.19,-0.01,-0.02,-0.01,-0.03,0.05,0.01,0
12:26:15.705,-0.1,0,-0.01,-0.02,-0.01,-0.24,0.06,-0.02
12:26:15.717,-0.1,0,-0.01,-0.02,-0.01,-0.24,0.06,-0.02
12:26:15.726,-0.04,-0.02,0.02,0,-0.02,-0.14,0,0.01
12:26:15.735,-0.08,-0.01,0,0,-0.01,-0.12,0.11,-0.02
12:26:15.749,0.04,0,0.02,0,0.02,0.45,0.46,0.04
12:26:15.795,-0.11,0.03,0.02,0.01,0.02,-0.09,-0.1,-0.01
12:26:15.807,0.07,-0.02,-0.04,0,0,-0.17,0.2,0
12:26:15.818,0.07,-0.02,-0.04,0,0,-0.17,0.2,0
12:26:15.830,-0.07,0.01,0,0.01,0,-0.05,-0.01,0.01
12:26:15.841,-0.07,0.01,0,0.01,0,-0.05,-0.01,0.01
12:26:15.852,-0.02,-0.04,-0.01,-0.03,-0.02,-0.02,-0.02,-0.07
12:26:15.895,-0.04,0.01,-0.01,-0.02,-0.03,-0.21,-0.45,-0.06
12:26:15.905,-0.04,0.01,-0.01,-0.02,-0.03,-0.21,-0.45,-0.06
12:26:15.916,0.11,0,0.05,0,-0.02,0.19,-0.02,0.07
12:26:15.926,0.01,-0.01,-0.01,0,0,0,-0.04,-0.03
12:26:15.935,0.01,-0.01,-0.01,0,0,0,-0.04,-0.03
12:26:15.944,0.03,-0.02,-0.03,0,0,-0.07,-0.1,0
12:26:15.957,0.03,-0.02,-0.03,0,0,-0.07,-0.1,0
12:26:15.970,0.06,-0.01,-0.02,-0.03,-0.09,-0.22,-0.44,-0.02
12:26:16.014,0.11,-0.07,-0.04,0,0,-0.3,0,0
12:26:16.024,0.11,-0.07,-0.04,0,0,-0.3,0,0
12:26:16.033,0.11,-0.07,-0.04,0,0,-0.3,0,0
12:26:16.042,0.01,-0.04,-0.03,0,-0.02,-0.11,0.02,-0.01
12:26:16.054,0.05,0.02,0.02,0.01,0.03,0.22,0.14,0.03
12:26:16.065,0.05,0.02,0.02,0.01,0.03,0.22,0.14,0.03
12:26:16.076,-0.06,0.01,0.01,0.01,0.03,0.04,0.22,0
12:26:16.122,-0.05,-0.05,0.02,0.01,0.01,0.19,0.08,-0.03
12:26:16.135,0.2,0,-0.05,-0.01,0,-0.04,0.14,0.02
12:26:16.145,0.2,0,-0.05,-0.01,0,-0.04,0.14,0.02
12:26:16.155,0.01,0,0,0,-0.01,0.1,0.04,0
12:26:16.167,-0.25,-0.05,-0.03,-0.03,-0.02,0,-0.36,-0.06
12:26:16.180,-0.04,-0.02,0,-0.01,-0.02,0.11,0.07,-0.01
12:26:16.191,0,-0.06,-0.01,-0.01,-0.02,0.01,-0.01,-0.01
12:26:16.242,0,-0.04,0,-0.01,-0.06,-0.23,-0.19,-0.04
12:26:16.252,-0.02,-0.03,-0.02,-0.03,-0.05,0.45,0.17,-0.01
12:26:16.262,-0.02,-0.03,-0.02,-0.03,-0.05,0.45,0.17,-0.01
12:26:16.271,-0.06,0.01,0.01,0.01,-0.02,-0.16,-0.09,-0.01
12:26:16.281,-0.15,-0.07,0,0,0.01,0.24,0.07,0.04
12:26:16.349,-0.14,-0.03,0,0.01,0.02,-0.07,-0.04,0
12:26:16.368,0.12,0.01,0,0,0.04,0.08,0.14,0.04
12:26:16.383,0.12,0.01,0,0,0.04,0.08,0.14,0.04
12:26:16.396,0,0.01,0.01,0.01,0.01,-0.23,0.16,0.03
12:26:16.451,-0.02,-0.03,-0.01,-0.01,-0.03,-0.08,0.05,-0.01
12:26:16.465,0.36,0,0.03,-0.01,-0.02,0.02,-0.08,0
12:26:16.478,-0.3,-0.01,0,0,0,0.15,0,0.01
12:26:16.491,-0.02,-0.02,-0.01,-0.03,-0.01,-0.18,-0.58,-0.02
12:26:16.503,-0.02,-0.02,-0.01,-0.03,-0.01,-0.18,-0.58,-0.02
12:26:16.512,0,0.02,0,0.01,0.03,-0.04,0.12,0
12:26:16.553,0,0,-0.04,-0.02,-0.01,0.29,0.13,-0.01
12:26:16.563,0,0,-0.04,-0.02,-0.01,0.29,0.13,-0.01
12:26:16.574,0.02,0.01,0,-0.01,-0.01,-0.02,0.04,-0.09
12:26:16.588,-0.07,0.02,-0.01,0.02,0.01,0.27,0.19,0.02
12:26:16.599,-0.06,0,0,0,0.03,0.16,-0.2,0
12:26:16.609,0.13,-0.05,0.02,-0.01,-0.01,-0.09,-0.21,-0.02
12:26:16.621,0.03,0,0,0,0,-0.07,0.13,0.02
12:26:16.669,-0.04,-0.01,0,-0.01,0,0.19,0.18,0.01
12:26:16.680,-0.04,-0.01,0,-0.01,0,0.19,0.18,0.01
12:26:16.692,-0.36,-0.04,-0.03,0,-0.01,-0.03,-0.1,0
12:26:16.701,-0.04,0,0,0,0,0.18,0.33,0
12:26:16.711,-0.15,0.04,0,0.01,-0.03,-0.18,0.02,0
12:26:16.724,-0.15,0.04,0,0.01,-0.03,-0.18,0.02,0
12:26:16.771,0,-0.11,-0.02,-0.04,-0.06,0.15,-0.03,-0.05
12:26:16.782,-0.4,0,0.02,0.01,0.02,-0.06,0.15,0
12:26:16.792,0.22,0.05,0.1,0,0,0.41,0.15,0.05
12:26:16.803,0.22,0.05,0.1,0,0,0.41,0.15,0.05
12:26:16.814,0.32,-0.01,-0.02,0,0,-0.1,-0.11,-0.01
12:26:16.824,0.32,-0.01,-0.02,0,0,-0.1,-0.11,-0.01
12:26:16.834,0.13,-0.02,-0.02,-0.01,0,-0.27,-0.61,-0.02
12:26:16.874,-0.11,-0.01,-0.04,-0.02,-0.01,-0.06,-0.13,0.01
12:26:16.884,-0.11,-0.01,-0.04,-0.02,-0.01,-0.06,-0.13,0.01
12:26:16.894,-0.11,-0.01,-0.04,-0.02,-0.01,-0.06,-0.13,0.01
12:26:16.902,0.13,-0.17,-0.01,0,0,-0.12,0.05,-0.01
12:26:16.914,0,-0.06,-0.01,-0.01,0,-0.08,0.53,-0.01
12:26:16.925,0,-0.06,-0.01,-0.01,0,-0.08,0.53,-0.01
12:26:16.936,0.06,0.03,0.01,0,0,0.06,0.05,0.01
12:26:16.945,0.07,0.03,-0.07,-0.02,-0.04,0.01,-0.34,-0.02
12:26:16.988,-0.1,0.07,0.01,-0.03,-0.04,-0.09,-0.14,-0.04
12:26:16.998,-0.1,0.07,0.01,-0.03,-0.04,-0.09,-0.14,-0.04
12:26:17.008,-0.1,0.07,0.01,-0.03,-0.04,-0.09,-0.14,-0.04
12:26:17.020,0.29,-0.01,0,-0.02,-0.02,-0.02,-0.06,-0.02
