New EMG times,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8,thumb,index,middle,ring,little
37:20.917,0.01,0,0.02,-0.01,0.01,0.36,0.2,0.04,150.947625115174,143.857354001841,159.745517534117,178.26350851075,178.26350851075
37:20.927,0.01,0,0.02,-0.01,0.01,0.36,0.2,0.04,150.981438096527,143.898080392633,159.841032232884,178.22764719718,178.22764719718
37:20.937,0.03,0.15,0,0.01,0.03,0.05,0.04,-0.02,151.015251077882,143.938806783427,159.936546931653,178.191785883608,178.191785883608
37:20.977,-0.07,-0.09,-0.11,-0.04,-0.03,0.49,-0.01,-0.12,151.022705063306,143.800017509911,159.829659019171,178.371681162309,178.371681162309
37:20.987,-0.07,-0.09,-0.11,-0.04,-0.03,0.49,-0.01,-0.12,151.030159048731,143.6612282364,159.722771106692,178.551576441005,178.551576441005
37:20.997,-0.05,-0.02,-0.03,-0.02,-0.02,-0.2,0.08,0.03,151.037613034156,143.522438962887,159.61588319421,178.731471719704,178.731471719704
37:21.007,-0.05,-0.02,-0.03,-0.02,-0.02,-0.2,0.08,0.03,151.045067019581,143.383649689371,159.508995281725,178.911366998404,178.911366998404
37:21.016,-0.09,-0.03,0,0.01,0.02,0.13,0.02,0.02,151.100047612406,143.431558357227,159.646519813004,178.84302530022,178.84302530022
37:21.025,-0.09,-0.03,0,0.01,0.02,0.13,0.02,0.02,151.155028205232,143.479467025085,159.784044344287,178.774683602036,178.774683602036
37:21.035,-0.05,-0.01,0.01,0.01,-0.01,-0.14,-0.15,-0.02,151.210008798056,143.527375692941,159.921568875565,178.706341903851,178.706341903851
37:21.047,0.01,0.01,-0.03,-0.03,-0.03,-0.18,-0.04,0.01,151.26498939088,143.575284360797,160.059093406842,178.638000205669,178.638000205669
37:21.090,-0.07,-0.07,-0.04,-0.06,0,-0.19,0.02,0.04,151.120599319176,143.589147085269,160.003693346849,178.65182665942,178.65182665942
37:21.101,0.12,0,0.01,0.03,0,-0.06,0.06,0,150.976209247478,143.603009809741,159.948293286857,178.665653113171,178.665653113171
37:21.112,-0.08,-0.21,-0.06,0,0,0.35,0.04,0.03,150.831819175772,143.616872534214,159.892893226863,178.679479566923,178.679479566923
37:21.122,-0.09,0.01,0.02,-0.03,-0.05,0.09,-0.12,0,150.836666805971,143.541036191322,160.152560980954,178.474678120991,178.474678120991
37:21.132,-0.09,0.01,0.02,-0.03,-0.05,0.09,-0.12,0,150.841514436171,143.465199848428,160.412228735047,178.269876675062,178.269876675062
37:21.142,-0.06,-0.06,-0.15,0,0,0.12,0.02,0,150.84636206637,143.389363505537,160.671896489141,178.065075229137,178.065075229137
37:21.151,0.02,0.01,-0.02,-0.02,-0.03,0.07,0.01,0,150.851209696569,143.313527162647,160.931564243234,177.860273783208,177.860273783208
37:21.161,0.07,0.01,0.04,0,0,-0.33,0.02,0.02,150.856057326768,143.237690819757,161.191231997327,177.655472337276,177.655472337276
37:21.202,0,0.02,0,-0.07,-0.04,-0.33,-0.04,-0.02,150.860904956968,143.161854476865,161.450899751417,177.450670891345,155.67038825994
37:21.233,-0.15,0,0.08,-0.04,0,-0.41,0.04,0.02,150.962861227152,143.164911305526,161.192985865862,177.768252701091,177.768252701091
37:21.248,-0.15,0,0.08,-0.04,0,-0.41,0.04,0.02,151.064817497332,143.167968134187,160.935071980311,178.085834510828,178.085834510828
37:21.259,0.01,0.01,0.01,0.03,0.01,0,0.06,-0.05,151.166773767514,143.171024962848,160.677158094753,178.40341632058,178.40341632058
37:21.270,0.04,0.01,-0.01,0,0,0.13,0,0.08,151.2687300377,143.174081791509,160.419244209195,178.720998130331,178.720998130331
37:21.312,-0.03,-0.03,-0.13,0.02,-0.01,-0.13,-0.1,0.01,151.33529569885,143.278305779194,160.57051535465,178.701157343199,178.701157343199
37:21.334,0.04,0,0.07,-0.02,0.01,0,0.07,0.03,151.401861360002,143.382529766881,160.721786500106,178.681316556067,178.681316556067
37:21.346,0.08,0.02,0,-0.01,0.03,0.01,0,0.04,151.437217649607,143.186792198561,160.655531964015,178.589557992171,178.589557992171
37:21.359,-0.05,-0.03,-0.08,-0.01,-0.01,-0.11,-0.03,0,151.472573939212,142.991054630242,160.589277427922,178.497799428273,178.497799428273
37:21.371,0.02,-0.01,0.03,0.03,0.03,0.19,0.03,0.01,151.507930228817,142.795317061929,160.523022891832,178.406040864376,178.406040864376
37:21.410,-0.04,-0.04,0.02,-0.02,-0.04,0.07,-0.02,0.01,151.768422471159,142.959130636678,160.549776344566,178.406555724045,178.406555724045
37:21.421,-0.04,-0.04,0.02,-0.02,-0.04,0.07,-0.02,0.01,152.028914713504,143.122944211431,160.576529797302,178.407070583713,178.407070583713
37:21.431,-0.04,-0.04,0.02,-0.02,-0.04,0.07,-0.02,0.01,152.289406955846,143.28675778618,160.603283250036,178.407585443382,178.407585443382
37:21.441,0.01,-0.04,-0.11,-0.02,0.02,0.01,-0.1,-0.04,152.153806220926,143.230366039243,160.546159999799,178.402433507554,178.402433507554
37:21.450,0.01,-0.04,-0.11,-0.02,0.02,0.01,-0.1,-0.04,152.018205486009,143.173974292307,160.489036749561,178.397281571727,178.397281571727
37:21.461,0,0,0.04,0.01,0.01,0,0.04,-0.03,151.882604751088,143.117582545372,160.431913499324,178.392129635899,178.392129635899
37:21.470,-0.13,0.04,0.07,0,-0.04,-0.01,-0.06,-0.05,151.747004016168,143.061190798436,160.374790249087,178.386977700072,178.386977700072
37:21.482,0,-0.01,0.1,0,0.04,0.19,0.09,-0.05,151.611403281244,143.004799051498,160.317666998848,178.381825764244,178.381825764244
37:21.524,-0.03,-0.02,-0.05,0.02,0.01,0.49,0.08,0,151.793423717007,142.952455565875,160.113053060213,178.578211122394,178.578211122394
37:21.537,0,0,-0.03,-0.03,0,-0.11,-0.12,0,151.975444152769,142.900112080253,159.908439121584,178.774596480547,178.774596480547
37:21.546,0,0,-0.03,-0.03,0,-0.11,-0.12,0,152.15746458853,142.847768594632,159.703825182958,178.970981838695,178.970981838695
37:21.555,-0.03,0,0,0.02,-0.04,-0.79,-0.02,0,152.093269670095,142.862292274842,159.817576601592,178.819981094712,178.819981094712
37:21.566,-0.03,0,0,0.02,-0.04,-0.79,-0.02,0,152.029074751659,142.876815955052,159.931328020226,178.668980350729,178.668980350729
37:21.579,0.04,0.01,0.03,-0.01,0,0.62,-0.09,0.01,151.964879833225,142.891339635263,160.04507943886,178.517979606746,178.517979606746
37:21.593,-0.01,0,0.14,0.01,0,0.04,-0.03,0,151.90068491479,142.905863315473,160.158830857494,178.366978862759,178.366978862759
37:21.644,0,-0.01,-0.04,0,0.02,-0.3,0.09,0,151.836489996355,142.920386995683,160.272582276127,178.215978118777,156.567446202543
37:21.656,0.01,0.02,-0.03,-0.04,0,0.39,0.08,0.02,151.774973987147,142.811857406032,160.211098906698,178.396912874865,178.396912874865
37:21.670,0.01,0.02,-0.03,-0.04,0,0.39,0.08,0.02,151.713457977941,142.70332781638,160.149615537268,178.57784763095,178.57784763095
37:21.685,0.04,0,0.03,0,-0.06,-0.03,-0.09,-0.01,151.651941968734,142.594798226726,160.088132167837,178.758782387038,178.758782387038
37:21.696,-0.01,-0.03,-0.02,0.02,0,0.15,0.05,-0.01,151.676097331031,142.370044276538,159.84901781573,179.132996263426,179.132996263426
37:21.739,-0.03,-0.05,-0.21,-0.05,-0.07,-0.44,-0.1,-0.07,151.700252693329,142.145290326349,159.609903463619,179.507210139818,179.507210139818
37:21.750,0.04,-0.01,0.01,0,-0.08,-0.1,0.01,0.11,151.807004870159,142.073236953098,159.626735634781,179.475088485917,179.475088485917
37:21.761,0.02,0.01,0.03,0,0.04,0.3,0.1,-0.01,151.913757046987,142.001183579847,159.643567805942,179.442966832016,179.442966832016
37:21.773,-0.04,0,0,0,0.02,-0.35,0,0.01,152.020509223817,141.929130206594,159.660399977104,179.410845178116,179.410845178116
37:21.786,-0.04,0,0,0,0.02,-0.35,0,0.01,152.127261400645,141.857076833343,159.677232148265,179.378723524215,179.378723524215
37:21.796,-0.08,0.03,-0.07,0,0,0.16,0.07,-0.04,152.234013577478,141.78502346009,159.694064319427,179.346601870315,179.346601870315
37:21.806,0.02,0.04,-0.01,-0.03,0,-0.26,-0.09,-0.08,152.340765754307,141.712970086838,159.710896490589,179.314480216415,157.844620578356
37:21.852,-0.02,-0.06,-0.17,-0.03,-0.05,0.08,0.02,0,152.231742139436,141.856669368344,159.8594208104,179.179605614243,179.179605614243
37:21.863,0.04,0,0.11,0.01,0,0.07,0.05,0.03,152.122718524566,142.000368649849,160.007945130212,179.044731012069,179.044731012069
37:21.874,0.04,0,0.11,0.01,0,0.07,0.05,0.03,152.013694909698,142.144067931356,160.156469450019,178.909856409897,178.909856409897
37:21.892,-0.05,-0.01,0.14,0.02,0.02,-0.44,-0.08,0.03,151.904671294827,142.287767212863,160.304993769831,178.774981807726,178.774981807726
37:21.912,0.04,0.01,-0.07,-0.03,-0.02,0.2,0.03,-0.02,151.795647679961,142.431466494367,160.45351808964,178.64010720556,178.64010720556
37:21.960,0.02,-0.01,0,0,-0.01,0.07,-0.04,0.04,151.741582048369,142.443147668943,160.433958509922,178.813224193538,178.813224193538
37:21.972,0.02,-0.01,0,0,-0.01,0.07,-0.04,0.04,151.687516416777,142.454828843519,160.414398930204,178.98634118152,178.98634118152
37:21.981,0.01,0,-0.02,0.04,0.04,-0.16,0.01,0.09,151.711630280127,142.380035022137,160.338109302627,178.99553190627,178.99553190627
37:21.991,0.01,0,-0.02,0.04,0.04,-0.16,0.01,0.09,151.735744143478,142.305241200755,160.261819675052,179.004722631019,179.004722631019
37:22.002,0.04,0,-0.07,-0.05,-0.02,0.32,0,-0.04,151.759858006828,142.230447379376,160.185530047476,179.013913355769,179.013913355769
37:22.011,0.03,0,0.02,-0.01,-0.02,-0.15,0.05,0.02,151.783971870178,142.155653557997,160.109240419901,179.023104080518,179.023104080518
37:22.021,-0.04,-0.02,-0.01,-0.01,-0.02,0.12,-0.02,0.19,151.808085733529,142.080859736618,160.032950792325,179.032294805268,179.032294805268
37:22.063,0,-0.08,-0.02,0,0.02,0.3,0.11,-0.01,152.231636781275,142.225861606456,159.822695745021,179.252699328343,179.252699328343
37:22.074,0,0,-0.05,-0.02,-0.02,0.08,0.05,0,152.655187829027,142.370863476295,159.612440697721,179.473103851418,179.473103851418
37:22.084,0.01,0.11,0.07,0,-0.04,-0.19,0,-0.14,153.078738876771,142.515865346133,159.402185650422,179.693508374494,179.693508374494
37:22.094,-0.02,0,-0.1,-0.04,0,-0.39,-0.03,-0.01,153.106618235784,142.663130310757,159.417032973957,179.59403918271,179.59403918271
37:22.104,-0.02,0,-0.1,-0.04,0,-0.39,-0.03,-0.01,153.134497594797,142.810395275377,159.431880297492,179.494569990926,179.494569990926
37:22.115,-0.02,0,-0.1,-0.04,0,-0.39,-0.03,-0.01,153.16237695381,142.957660240005,159.446727621027,179.395100799136,179.395100799136
37:22.128,0.06,0.01,0,0.05,0.08,-0.02,0,0.08,153.190256312823,143.104925204632,159.461574944562,179.295631607351,179.295631607351
37:22.168,0.01,-0.05,-0.13,0,0.01,0.24,0.02,-0.01,153.740650174601,142.838139629206,159.35253538829,179.419485289598,179.419485289598
37:22.180,-0.03,-0.16,0.12,0.02,0.02,0.34,0.02,0.06,154.291044036378,142.571354053773,159.243495832015,179.543338971847,179.543338971847
37:22.190,-0.02,-0.03,-0.02,0,-0.01,0,0,-0.02,154.37384775693,142.563918537592,159.356272635028,179.517349355189,179.517349355189
37:22.200,0.02,0.06,-0.06,-0.02,-0.08,-0.21,0.13,0.07,154.456651477482,142.556483021411,159.469049438037,179.491359738531,179.491359738531
37:22.211,0.02,0.06,-0.06,-0.02,-0.08,-0.21,0.13,0.07,154.539455198032,142.54904750523,159.58182624105,179.465370121873,179.465370121873
37:22.223,0.03,0,0.05,0,0,-0.02,-0.01,-0.03,154.622258918584,142.54161198905,159.694603044063,179.439380505215,179.439380505215
37:22.234,0.03,0,0.05,0,0,-0.02,-0.01,-0.03,154.705062639136,142.534176472869,159.807379847076,179.413390888557,179.413390888557
37:22.242,-0.06,0.04,-0.03,-0.04,-0.07,-0.09,-0.02,-0.08,154.787866359688,142.526740956689,159.920156650089,179.387401271898,179.387401271898
37:22.287,-0.03,0.02,-0.05,-0.08,-0.02,-0.17,-0.09,-0.02,154.870670080238,142.519305440508,160.0329334531,179.36141165524,159.522414169558
37:22.298,0.03,0.02,0,0,0.02,0.44,0.13,0,155.101718613631,142.375490718761,159.960332884197,179.16483174136,179.16483174136
37:22.308,0.03,0.02,0,0,0.02,0.44,0.13,0,155.332767147018,142.231675997009,159.887732315296,178.968251827471,178.968251827471
37:22.319,-0.06,-0.03,0.07,-0.02,-0.03,-0.27,-0.03,0,155.563815680405,142.08786127526,159.815131746393,178.771671913597,178.771671913597
37:22.329,-0.06,-0.03,0.07,-0.02,-0.03,-0.27,-0.03,0,155.794864213807,141.944046553504,159.742531177488,178.575091999715,178.575091999715
37:22.340,-0.04,-0.02,0.12,0,-0.08,-0.26,-0.01,0,155.781833501225,141.965228732854,159.767398452041,178.575875230887,178.575875230887
37:22.350,0.06,0,-0.02,-0.04,-0.02,-0.1,-0.02,0.01,155.768802788643,141.986410912204,159.792265726594,178.57665846206,178.57665846206
37:22.390,-0.01,0,-0.08,0,0,-0.03,-0.04,-0.01,155.953619748099,141.952057227069,159.77620098234,178.634284814085,178.634284814085
37:22.402,-0.01,0,0.11,0.01,0.01,0.03,-0.17,0.01,156.138436707559,141.917703541933,159.760136238087,178.69191116611,178.69191116611
37:22.410,-0.01,0,0.11,0.01,0.01,0.03,-0.17,0.01,156.323253667018,141.883349856797,159.744071493833,178.749537518135,178.749537518135
37:22.420,0,-0.02,-0.07,0,-0.01,0.25,0.08,-0.01,156.508070626471,141.848996171663,159.72800674958,178.807163870159,178.807163870159
37:22.430,0,-0.02,-0.07,0,-0.01,0.25,0.08,-0.01,156.69288758593,141.814642486527,159.711942005326,178.864790222184,178.864790222184
37:22.438,0,-0.02,-0.07,0,-0.01,0.25,0.08,-0.01,156.145329805957,141.512968411134,159.766675423074,178.744187302649,178.744187302649
37:22.447,-0.16,0.02,0.02,0.02,0.04,-0.06,-0.29,-0.07,155.597772025998,141.21129433575,159.82140884082,178.623584383115,178.623584383115
37:22.457,0.07,0,0.02,0.02,0.05,0.05,0.08,-0.08,155.050214246032,140.909620260361,159.876142258566,178.50298146358,178.50298146358
37:22.502,-0.02,-0.02,-0.02,0.02,-0.01,-0.01,-0.17,0,155.059651378378,140.972379387408,159.803400262426,178.493958390471,178.493958390471
37:22.513,-0.02,-0.02,-0.02,0.02,-0.01,-0.01,-0.17,0,155.069088510723,141.035138514457,159.730658266288,178.484935317362,178.484935317362
37:22.523,0.02,0.01,-0.01,-0.04,0,0.33,0.08,0.01,155.078525643069,141.097897641503,159.657916270151,178.475912244254,178.475912244254
37:22.532,0.02,0.01,-0.01,-0.04,0,0.33,0.08,0.01,155.087962775414,141.160656768549,159.585174274014,178.466889171145,178.466889171145
37:22.541,-0.02,0.05,0.01,0.01,0,-0.01,0,-0.07,155.09739990776,141.223415895596,159.512432277876,178.457866098036,178.457866098036
37:22.551,-0.02,0.05,0.01,0.01,0,-0.01,0,-0.07,155.142115940926,141.456579397774,159.554960698899,178.457730803955,178.457730803955
37:22.561,-0.01,-0.01,0,0,-0.03,0.45,0.1,-0.07,155.186831974094,141.689742899955,159.597489119924,178.457595509873,178.457595509873
37:22.603,0.01,0,-0.05,0.03,0.03,-0.02,0.15,0.04,155.326739559292,141.699553014413,159.563064521274,178.498768044805,178.498768044805
37:22.615,0.01,0,-0.05,0.03,0.03,-0.02,0.15,0.04,155.466647144494,141.709363128871,159.528639922623,178.539940579736,178.539940579736
37:22.625,-0.01,0,-0.01,-0.04,0.02,0.37,0.06,0,155.606554729689,141.719173243329,159.494215323974,178.581113114667,178.581113114667
37:22.634,0,0,0.11,0.01,0.03,0.17,-0.02,-0.05,155.74646231489,141.728983357787,159.459790725324,178.622285649597,178.622285649597
37:22.646,0,0,0.11,0.01,0.03,0.17,-0.02,-0.05,155.886369900089,141.738793472246,159.425366126674,178.663458184527,178.663458184527
37:22.657,-0.05,0.01,-0.02,0,-0.03,-0.21,-0.08,0.04,155.909238596415,141.735436139007,159.345359909325,178.734743922199,178.734743922199
37:22.667,0,-0.03,0.03,0.01,0.03,-0.19,-0.18,-0.13,155.932107292743,141.732078805767,159.265353691975,178.806029659871,178.806029659871
37:22.710,-0.02,-0.01,0.03,0.01,-0.04,-0.11,0.09,0.01,155.960004888308,141.758161430483,159.300144558698,178.826795840606,178.826795840606
37:22.720,-0.02,-0.06,-0.13,-0.03,-0.07,-0.02,-0.06,0,155.987902483873,141.784244055198,159.334935425421,178.84756202134,178.84756202134
37:22.730,-0.02,-0.06,-0.13,-0.03,-0.07,-0.02,-0.06,0,156.015800079437,141.810326679913,159.369726292143,178.868328202074,178.868328202074
37:22.742,-0.09,-0.01,-0.02,-0.06,-0.1,-0.47,-0.18,0,156.043697675002,141.836409304628,159.404517158866,178.889094382808,178.889094382808
37:22.751,-0.09,-0.01,-0.02,-0.06,-0.1,-0.47,-0.18,0,156.071595270567,141.862491929343,159.43930802559,178.909860563543,178.909860563543
37:22.761,-0.04,0,0.12,-0.04,-0.08,-0.71,-0.03,0.03,156.179165360592,141.998478464544,159.614070777519,179.012196429399,179.012196429399
37:22.772,-0.04,0,0.12,-0.04,-0.08,-0.71,-0.03,0.03,156.286735450618,142.134464999745,159.788833529448,179.114532295256,179.114532295256
37:22.783,0.2,-0.01,0,0.03,-0.03,-0.48,-0.15,0,156.394305540643,142.270451534943,159.963596281374,179.216868161109,179.216868161109
37:22.825,-0.01,0.01,-0.02,0.01,0.04,0.8,0.18,0,156.318166389547,142.353872336356,159.806153731353,179.099797156504,179.099797156504
37:22.848,-0.05,-0.01,-0.03,-0.02,-0.01,-0.09,0.24,0,156.242027238451,142.437293137767,159.648711181337,178.982726151901,178.982726151901
37:22.859,0.09,0.01,0.07,0,0,0.49,0.18,-0.03,156.416090766237,142.517411448576,159.845524207492,179.109572313793,179.109572313793
37:22.869,0.09,0.01,0.07,0,0,0.49,0.18,-0.03,156.590154294019,142.597529759383,160.042337233645,179.236418475684,179.236418475684
37:22.877,-0.22,-0.01,0.28,-0.01,0.01,-0.08,0.06,0.02,156.764217821805,142.677648070192,160.2391502598,179.363264637575,179.363264637575
37:22.887,-0.05,0,0,0,0,0.22,0,0.04,156.93828134959,142.757766380999,160.435963285956,179.490110799466,179.490110799466
37:22.944,-0.06,-0.04,-0.14,-0.05,-0.05,-0.14,-0.27,0,157.329040792629,143.263855135086,160.882022478043,179.338815710646,179.338815710646
37:22.958,0.05,0.05,-0.05,-0.02,-0.06,-0.01,0.1,0,157.719800235671,143.76994388918,161.328081670137,179.187520621821,179.187520621821
37:22.971,0.05,0.05,-0.05,-0.02,-0.06,-0.01,0.1,0,157.745182717906,143.895885227372,161.132560827798,179.013155729743,179.013155729743
37:22.981,0.01,0,0,0.04,0.12,0.52,-0.02,-0.05,157.77056520014,144.021826565564,160.93703998546,178.838790837661,178.838790837661
37:22.991,0.01,0,0,0.04,0.12,0.52,-0.02,-0.05,157.795947682376,144.14776790376,160.741519143117,178.664425945579,178.664425945579
37:22.999,0,0,0.05,-0.02,-0.01,0.12,0.15,0.03,157.82133016461,144.273709241952,160.545998300779,178.490061053501,178.490061053501
37:23.043,0.32,0.03,0.12,0,-0.03,0.01,0.03,-0.03,157.91564349408,144.40909574895,160.692683183392,178.319511813563,178.319511813563
37:23.054,0.06,0.02,0.13,0.04,0.02,0.16,0.1,0.08,158.009956823553,144.544482255958,160.839368066001,178.148962573629,178.148962573629
37:23.063,-0.12,-0.06,0.03,-0.02,0.06,-0.05,0.02,-0.04,158.10427015302,144.679868762956,160.986052948614,177.978413333687,177.978413333687
37:23.073,-0.12,-0.06,0.03,-0.02,0.06,-0.05,0.02,-0.04,158.19858348249,144.815255269954,161.132737831227,177.807864093753,177.807864093753
37:23.082,-0.03,0.01,-0.01,0,0,0.02,0.05,-0.06,158.29289681196,144.950641776948,161.279422713837,177.637314853819,177.637314853819
37:23.090,-0.03,0.01,-0.01,0,0,0.02,0.05,-0.06,158.387210141429,145.086028283946,161.426107596446,177.466765613884,177.466765613884
37:23.100,-0.08,-0.07,-0.13,0.01,-0.02,-0.34,-0.16,0.11,158.580148439751,145.242305021884,161.830178459553,177.197687141685,177.197687141685
37:23.143,-0.05,0.04,0.11,0,-0.08,-0.45,-0.04,-0.06,158.773086738071,145.39858175982,162.234249322653,176.928608669488,176.928608669488
37:23.154,-0.05,0.04,0.11,0,-0.08,-0.45,-0.04,-0.06,158.860906019461,145.469592558627,162.292185888256,176.89386347739,176.89386347739
37:23.166,-0.16,-0.1,-0.11,-0.02,0,0.18,-0.21,0,158.948725300852,145.540603357436,162.350122453858,176.859118285292,176.859118285292
37:23.178,-0.16,-0.1,-0.11,-0.02,0,0.18,-0.21,0,159.036544582239,145.611614156242,162.408059019461,176.824373093194,176.824373093194
37:23.187,-0.11,-0.03,-0.06,-0.11,-0.2,-1,-0.05,-0.06,159.12436386363,145.68262495505,162.465995585064,176.789627901096,176.789627901096
37:23.197,-0.04,0,0.04,0,0.06,0.16,-0.09,0.01,159.17608922525,145.766682228329,162.686551731244,176.511035741882,176.511035741882
37:23.208,-0.04,0,0.04,0,0.06,0.16,-0.09,0.01,159.227814586869,145.850739501608,162.907107877421,176.232443582667,176.232443582667
37:23.218,-0.05,0.01,-0.01,-0.04,-0.03,-0.83,-0.29,0.07,159.279539948489,145.934796774885,163.127664023596,175.953851423459,175.953851423459
37:23.261,-0.08,-0.06,0.06,-0.02,-0.02,0,-0.16,-0.01,159.42382738533,145.959595263721,163.220574457473,176.009642557829,176.009642557829
37:23.273,0.04,0.03,0.02,0.02,0.02,1.03,0.31,-0.02,159.56811482217,145.984393752557,163.313484891349,176.065433692198,176.065433692198
